,0.2,0.4,0.6000000000000001,0.8,1.0,1.2000000000000002,1.4000000000000001,1.6,1.8,2.0,2.2,2.4000000000000004,2.6,2.8000000000000003,3.0,3.2,3.4000000000000004,3.6,3.8000000000000003,4.0,4.2,4.4,4.6000000000000005,4.800000000000001,5.0,5.2,5.4,5.6000000000000005,5.800000000000001,6.0,6.2,6.4,6.6000000000000005,6.800000000000001,7.0,7.2,7.4,7.6000000000000005,7.800000000000001,8.0,8.200000000000001,8.4,8.6,8.8,9.0,9.200000000000001,9.4,9.600000000000001,9.8,10.0,10.200000000000001,10.4,10.600000000000001,10.8,11.0,11.200000000000001,11.4,11.600000000000001,11.8,12.0,12.200000000000001,12.4,12.600000000000001,12.8,13.0,13.200000000000001,13.4,13.600000000000001,13.8,14.0,14.200000000000001,14.4,14.600000000000001,14.8,15.0,15.200000000000001,15.4,15.600000000000001,15.8,16.0,16.2,16.400000000000002,16.6,16.8,17.0,17.2,17.400000000000002,17.6,17.8,18.0,18.2,18.400000000000002,18.6,18.8,19.0,19.200000000000003,19.400000000000002,19.6,19.8,20.0
Australia,0.02,0.111166927630183,0.18393657976825464,0.224202434826191,0.2656244104541497,0.3102360020511245,0.3430308589009639,0.3676270015383433,0.38675733470074963,0.4020616012306747,0.4197530387061886,0.43642361881400615,0.4505294942898519,0.4626202446977197,0.47309889505120495,0.4822677141105046,0.49056821974390574,0.4983033186470221,0.5056664720094486,0.5125346561683727,0.5190711011127359,0.5250133237894298,0.5304388314507589,0.5354122134736439,0.5399877249346982,0.5442112739756713,0.5481219675321279,0.5517533258345519,0.5551342456333606,0.5582897707789152,0.5612417136570147,0.5640091601052329,0.5666088825262865,0.5690556800990428,0.5713626606676415,0.573541475649096,0.5756025168477691,0.5775550821938804,0.5794075159837809,0.5811673280841864,0.5828412956918891,0.584435550556368,0.5859556540318013,0.5874066618947149,0.5887931805192768,0.5901194157253795,0.5913892153907969,0.592606106736822,0.5937733290483154,0.594893862467349,0.5959704533993618,0.5955162586625911,0.5931480273670704,0.5908675083417544,0.5886699172809952,0.5865508116152631,0.5845060605342935,0.5825318181112885,0.5806244991602498,0.578780757507579,0.5769974664008973,0.5752717008137861,0.5736007214357894,0.5719819601633552,0.5704130069300728,0.5688915977341626,0.5674156037381303,0.5659830213302166,0.5645919630500685,0.5632406492922104,0.5619274007106301,0.5606506312563158,0.5594088417870512,0.5582006141953342,0.5570246060060632,0.5558795454007203,0.5547642266292823,0.5536775057750607,0.5526182968411991,0.5515855681306842,0.5505783388945029,0.5495956762250577,0.5486366921741535,0.5477005410768421,0.5467864170641734,0.5458935517494736,0.5450212120741924,0.544168698300622,0.5433353421399408,0.5425205050050527,0.5417235763786235,0.5409439722875515,0.5401811338758573,0.5394345260686674,0.5387036363205762,0.5379879734422368,0.5372870664995333,0.5366004637801504,0.5359277318227751,0.5352684545045473
Austria,0.1307,0.20790119646223348,0.2983623826257406,0.35338464976999784,0.3928477198159983,0.4191564331799986,0.440535943669095,0.46180645071045806,0.4827337652032627,0.5058114044895735,0.5256832238704383,0.5418409662099393,0.5551865008951836,0.5663952362463903,0.5759423282427347,0.5841717752512899,0.5913387511198539,0.5976365361516208,0.6032142099280846,0.6081886031710684,0.612652570437941,0.6166808404938076,0.6203342333489549,0.6236627523102095,0.6267078862747736,0.6295043479931309,0.6320814031868328,0.6344638986333581,0.6366730658692956,0.6387271556402666,0.640641943271437,0.6424311345920065,0.6441066945190052,0.6456791149629322,0.6471576347376089,0.648550421215019,0.6498647212702641,0.6511069874076253,0.6522829837016919,0.6533978752243829,0.6544563038850728,0.6554624530326851,0.6564201027157319,0.6573326771393083,0.6582032855749635,0.6590347577535354,0.6598296745898897,0.660590394942422,0.661319078991781,0.6620177087268517,0.6626881059471432,0.6633319481259052,0.6639507824247955,0.6645460381066024,0.6651190375556538,0.6656710060847746,0.6662030806818626,0.6667163178274788,0.667211700496564,0.6676901444419213,0.6681525038439765,0.6685995764001491,0.6690321079176276,0.6694507964651766,0.6698562961325921,0.6702492204403919,0.670630145437126,0.6709996125171922,0.6713581309881488,0.6717061804131204,0.6720442127509599,0.6723726543142428,0.672691907562936,0.6730023527496061,0.6733043494303087,0.6735982378537817,0.6738843402402246,0.6741629619597722,0.6744343926197184,0.6746989070686326,0.6749567663246848,0.6752082184347717,0.6754534992703858,0.6756928332655981,0.675926434102007,0.6761545053450454,0.6763772410356302,0.6765948262407704,0.6768074375664108,0.6770152436355095,0.6772184055340564,0.6774170772275222,0.6776114059499948,0.6778015325680736,0.677987591921408,0.6781697131416146,0.678348019951154,0.6785226309436243,0.678693659846803,0.6788612157696655
Belgium,0.3107326190059011,0.4135488429411882,0.47000659659336785,0.5154523017130024,0.547106137200457,0.5716395364091424,0.5867492766933011,0.5961160813080547,0.6034013737861964,0.6092296077687097,0.6139981628453115,0.6179719587424797,0.6213344014246989,0.6242164951523154,0.6267143097162498,0.6288998974596922,0.630828357233318,0.6325425436987631,0.6340762894836349,0.6354566606900196,0.6367055679719869,0.6378409382283206,0.6388775806362774,0.6398278361769046,0.6407020712742817,0.6415090575180142,0.6422562670029518,0.6429501043818224,0.643596090906978,0.6441990116637897,0.6447630343072587,0.6452918055355109,0.645788530022657,0.6462560354223238,0.646696826227724,0.6471131286550463,0.6475069282484593,0.6478800015474823,0.6482339428824527,0.6485701871506746,0.6488900292594711,0.6491946407916582,0.649485084345604,0.6497623259198251,0.650027245646303,0.6502806471238034,0.6505232655597084,0.6507557748941171,0.6509787940516113,0.6511928924428056,0.651398594818659,0.6515963855646719,0.6517867125089486,0.6519699903071408,0.6521466034581259,0.6523169089965761,0.6524812389020981,0.6526399022591538,0.6527931871973263,0.6529413626375596,0.6530846798666379,0.6532233739592942,0.6533576650648821,0.6534877595734203,0.6536138511740036,0.6537361218169934,0.6538547425900431,0.6539698745168268,0.6540816692863123,0.6541902699195268,0.6542958113799747,0.654398421133188,0.6544982196602859,0.6545953209298945,0.6546898328323137,0.6547818575794059,0.6548714920733272,0.6549588282468912,0.6550439533780866,0.6551269503810022,0.6552078980752037,0.6552868714354004,0.6553639418230622,0.6554391772014939,0.6555126423357274,0.6555843989784668,0.6556545060432125,0.6557230197655773,0.6557899938537319,0.6558554796288164,0.6559195261560967,0.6559821803675665,0.6560434871766394,0.656103489585519,0.6561622287857908,0.6562197442527234,0.65627607383374,0.6563312538314705,0.6563853190817722,0.6564383030270676
Canada,0.2921030611439071,0.3057489866328126,0.31026357758644446,0.32680801042684554,0.3347271992683532,0.33979305480657457,0.34680407237016075,0.3582639952821311,0.36725196333272414,0.3744899293577094,0.38219391416504345,0.39029418127020477,0.39717378884445437,0.40308932258092045,0.4083074238928413,0.41574743882036796,0.4224549935822574,0.42842835695507847,0.43378181804733956,0.4386071147873208,0.4429787346074348,0.44695778713939427,0.45059487844687934,0.45393227475101927,0.45700555244988506,0.45984487130579593,0.4624759675234521,0.4649209360725845,0.46719885265450833,0.46932627239286734,0.4713176328429675,0.4731855820736295,0.4749412475853619,0.476594458148955,0.47815392790781525,0.47962741002662773,0.4810218256058205,0.48234337238574826,0.48359761684296493,0.48478957256534305,0.48592376723323927,0.48700430009348017,0.48803489146412476,0.4890189255300437,0.4899594874666988,0.4908593957501493,0.49172123036610554,0.4925473575127158,0.4933399512952176,0.4941010128313146,0.4948323871207826,0.49553577797871134,0.496212761286819,0.49686479677977746,0.49749323855208305,0.49809934444463067,0.49868428444791996,0.4992491482400216,0.4997949519614866,0.500322644315823,0.5008331120725878,0.5013271850402485,0.5018056405674735,0.5022692076242119,0.5027185705076295,0.5031543722125216,0.5035772175011198,0.503987675703112,0.5043862832731375,0.5047735461299178,0.5051499417984674,0.5055159213744602,0.5058719113277386,0.5062183151601296,0.5065555149311128,0.5068838726634718,0.5072037316397989,0.5075154175996164,0.5078192398458872,0.5081154922688206,0.5084044542940924,0.5086863917619139,0.5089615577427601,0.5092301932950204,0.5094925281693384,0.5097487814639667,0.5099991622350649,0.5102438700655162,0.5104830955955121,0.5107170210178718,0.5109458205408007,0.5111696608205585,0.5113887013662928,0.5116030949191086,0.5118129878072647,0.5120185202792313,0.5122198268162067,0.5124170364255501,0.5126102729164813,0.5127996551592833
Chile,0.0,0.0,0.0,0.007786412968546799,0.01422913037483744,0.018524275312364537,0.021592235982026742,0.028100332004880952,0.03386696178211641,0.038480265603904766,0.0422547869126407,0.04571666310418219,0.05258461209616816,0.05847142551787044,0.06357333048334575,0.06803749732813663,0.07363426599983067,0.08232125122206228,0.09009381694721691,0.09708912609985607,0.10341821533319626,0.11093540432327716,0.11932951717878683,0.12702412062967072,0.13410315580448387,0.14063764981200372,0.14668810722637396,0.1523063891111463,0.1581172798024295,0.16451337047568185,0.1704968101377566,0.17610628482095173,0.18137579134152895,0.1863353268903075,0.1910114604077273,0.19542780872973486,0.19960543552082313,0.20356318721764355,0.20731797728898602,0.21088502785676136,0.21427807595781595,0.21750955033977273,0.22059072358768497,0.22353184350614672,0.22634224698378785,0.22903045900587946,0.23160427902703093,0.23407085654730114,0.2364367574340909,0.23870802228540908,0.24089021792687168,0.24298848296673953,0.2450075681937822,0.24695187248648992,0.24882547480491737,0.2506321627548295,0.2523754581450957,0.25405863990121474,0.2556847646486518,0.2572566852378409,0.25877706744705664,0.26024840506887825,0.2616730335598485,0.26305314241047584,0.2643907863733916,0.2656878956707645,0.2669462852876187,0.26816766344515375,0.269353639337253,0.2705057302038636,0.2716253678066261,0.2727139043648674,0.27377261800370484,0.27480271776041154,0.2758053481902727,0.27678159360882176,0.2777324820035124,0.278658988644493,0.279562039421145,0.2804425139283807,0.28130124832432657,0.282139037978908,0.2829566399309693,0.28375477516988634,0.284534130756123,0.28529536179384246,0.2860390932674765,0.28676592175307336,0.2874764170142748,0.28817112349189394,0.28885056169527973,0.28951522950293973,0.2901656033792522,0.29080213951351547,0.2914252748870574,0.2920354282736506,0.2926330011780459,0.2932183787170454,0.2937919304471763,0.29435401114270454
Czech Republic,0.3815122246719379,0.3974078313195265,0.4027063668687227,0.4053556346433208,0.4069451953080797,0.4080049024179189,0.408761836067804,0.40932953630521796,0.40977108093431763,0.4101243166375974,0.4104133276675535,0.410654170192517,0.4108579600213322,0.4110326370174595,0.41118402374743657,0.41131648713616653,0.41143336659681057,0.4115372594507164,0.41163021621473733,0.40447114596565703,0.3971994444703089,0.3904798187628524,0.3842516968640783,0.37846305517797807,0.37306896186733657,0.3680304082598325,0.36331336395751096,0.3588880072336687,0.35472809391760796,0.3508104365399209,0.34711447190029,0.3436219000268657,0.34031638114481155,0.3371832800637425,0.33420944954720444,0.3313830459003574,0.3286933713208462,0.32613073858847474,0.3236863544859215,0.32135221899361827,0.31912103782360174,0.31698614627752114,0.31494144275445335,0.3129813305112453,0.31110066650465473,0.3092947163305898,0.30755911442918843,0.30588982885151667,0.3042831299892877,0.302735562757117,0.30124392179062626,0.2998052292857099,0.29841671515655216,0.29707579923419125,0.29578007526493144,0.2945272964998149,0.29331536269359476,0.2921423083549462,0.2910062921096441,0.28990558705562497,0.28883857200367485,0.2878037235103012,0.2867996086204424,0.28582487824731206,0.28487826112506043,0.2839585582772504,0.28306463795053877,0.28219543096854705,0.2813499264658204,0.2805271679660848,0.2797262497728152,0.27894631364347733,0.27818654572177065,0.2774461737048187,0.276724464224579,0.27602072042480835,0.27533427971675567,0.2746645116983876,0.27401081622341217,0.2733726216076688,0.2727493829616163,0.2721405806386974,0.2715457187902914,0.2709643240188107,0.27039594412125106,0.2698401469161864,0.26929651914781505,0.26876466546121447,0.2682442074434672,0.26773478272576695,0.26723604414203134,0.26674765893991287,0.2662693080404425,0.2658006853428419,0.2653414970713231,0.26489146116094675,0.2644503066798396,0.26401777328528586,0.26359361071139736,0.2631775782862434
Denmark,0.4379478069540165,0.44427390347700824,0.4463826023180055,0.4474369517385041,0.4480695613908033,0.4486013457303249,0.4703154391974214,0.4866010092977437,0.49926756382021664,0.5094008074381949,0.5176916431256319,0.5246006728651625,0.5304467749524576,0.5354577195987107,0.53980053829213,0.5436005046488719,0.5469534161401146,0.5499337819101083,0.5526004249674711,0.5550004037190975,0.5571718130658071,0.5591458215628159,0.5609481771470414,0.5626003364325812,0.5641203229752779,0.5655233874762289,0.5668225212734056,0.5680288597993554,0.5691520025648948,0.5702002691460649,0.5711809056252242,0.572100252324436,0.5729638810418772,0.5737767080700573,0.5745430878394843,0.5752668909550542,0.5759515695778906,0.5766002124837355,0.5772155916508193,0.5778002018595487,0.5783562944971208,0.5788859065329036,0.579390885450743,0.5798729107814079,0.5803335127640433,0.5807740885735206,0.5811959164762117,0.5816001682162906,0.5819879198853459,0.582360161487639,0.5827178053800383,0.5830616937381145,0.583392605177018,0.5837112606367028,0.5840183286251264,0.5843144298996777,0.5846001416558237,0.5848760012824474,0.5851425097352873,0.5854001345730325,0.585649312694786,0.5858904528126121,0.5861239376886024,0.586350126162218,0.5865693549904916,0.5867819405209387,0.5869881802146559,0.5871883540350287,0.5873827257156804,0.5875715439197421,0.5877550433011541,0.5879334454775271,0.5881069599230404,0.5882757847889453,0.5884401076584259,0.5886001062418678,0.5887559490179475,0.5889077958254096,0.5890557984098981,0.5892001009297744,0.5893408404244684,0.5894781472485603,0.5896121454744813,0.5897429532664518,0.5898706832280229,0.5899954427253715,0.5901173341882983,0.590236455390704,0.5903528997121568,0.5904667563820216,0.5905781107074939,0.5906870442867602,0.590793635208408,0.590897958238106,0.5910000849934942,0.5911000841081453,0.5911980213853809,0.591293959942673,0.5913879603472925,0.5914800807438195
Estonia,0.3758580078122534,0.269873205523224,0.25650331516286207,0.24899220582356832,0.24418096681553558,0.24083566350471944,0.2383748869924422,0.23648878623822578,0.2349971000630155,0.23378782184786592,0.23278768800950755,0.23194675979133758,0.2312298252328249,0.23061134329764102,0.23007233705923372,0.22959841226844252,0.22917845279193846,0.22880373769187723,0.22846732908392192,0.22816363860072095,0.23167830203059925,0.2422044264849083,0.2515817684136769,0.25998865754382344,0.2675683291772022,0.27443715238895755,0.28069064690974804,0.28640795230365124,0.29165519481139107,0.2964880565431203,0.3009537591158637,0.3050926117367855,0.30893923136876356,0.3125235132517145,0.3158714094043741,0.31900555801496255,0.3219457960101423,0.3247095793404426,0.32731232980142116,0.3297677229479483,0.33208792845302676,0.3342838118296204,0.33636510457234686,0.3383405483403173,0.3402180176872314,0.34200462497252493,0.3437068104005404,0.34533041959054056,0.34688077064671763,0.3483627123497952,0.34978067481178665,0.3511387137086921,0.3524405490213731,0.35368959906397124,0.3548890104553436,0.3560416845868223,0.35715030105501205,0.3582173384580209,0.35924509289485135,0.36023569445855796,0.3611911219724982,0.36211321618421327,0.36300369160204576,0.36386414713464277,0.3646960756722522,0.3655008727306026,0.36627984426264937,0.36703421373017214,0.3677651285157657,0.3684736657459077,0.36916083758725365,0.36982759607093396,0.37047483749320476,0.37110340643523243,0.3717140994399206,0.3723076683794382,0.3728848235433839,0.37344623647425657,0.3739925425740298,0.37452434350310215,0.37504220939066507,0.37554668087355975,0.3760382709789506,0.37651746686459886,0.37698473142914335,0.37744050480358116,0.3778852057340449,0.3783192328650127,0.3787429659312137,0.37915676686572,0.37956098083102185,0.37995593717925946,0.3803419503472256,0.38071932069125125,0.3810883352666327,0.38144926855585115,0.38180238314946774,0.382147930383242,0.3824861509347252,0.38281727538230154
Finland,0.2665831135603204,0.33651002505886946,0.3747146377042092,0.4147170677686807,0.442128359750373,0.4646857733959623,0.4819413437962045,0.49488302159638625,0.5049487709965274,0.5199336677200408,0.5335513217908504,0.5448993668498585,0.5545015588228652,0.5627320090854425,0.5698650659796762,0.5761064907621306,0.5816136302760608,0.5865088653995545,0.590888812615312,0.5948307651094938,0.5983972935566106,0.6016395921448986,0.6045999517255094,0.6073136146744026,0.6098101845873845,0.6121147106609061,0.6142485310993521,0.6162299357921946,0.618074691885531,0.6197964642393116,0.6214071545057512,0.6229171766305387,0.6243356822629147,0.6256707463875039,0.626929521133545,0.6281183639492507,0.6292429449911344,0.6303083375571294,0.6313190946069196,0.6322793138042203,0.6331926930406772,0.6340625780277788,0.6348920032480384,0.6356837273219228,0.63644026365919,0.6371639071122281,0.6378567572268392,0.6385207385866747,0.639157618666517,0.6397690235431657,0.6403564517579848,0.6409212865799264,0.6414648068802854,0.6419881967991494,0.6424925543573277,0.6429788991455707,0.6434481792044019,0.6439012771922389,0.6443390159262511,0.6447621633691293,0.6451714371253556,0.6455675085023491,0.6459510061848348,0.6463225195647427,0.6466826017637305,0.6470317723809309,0.6473705199946326,0.6476993044432253,0.648018558907801,0.648328691816246,0.6486300885864249,0.6489231132240987,0.6492081097895076,0.6494854037450406,0.6497553031950927,0.6500181000280382,0.6502740709692187,0.6505234785529332,0.6507665720206043,0.6510035881515835,0.6512347520324153,0.651460277769812,0.6516803691520906,0.6518952202633628,0.6521050160543695,0.6523099328734926,0.6525101389611415,0.6527057949104348,0.6528970540968225,0.6530840630790684,0.6532669619737924,0.6534458848055874,0.6536209598345484,0.6537923098628929,0.6539600525222199,0.6541243005428108,0.6542851620062761,0.6544427405827319,0.6545971357536028,0.6547484430210563
