,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45,0.5,0.55,0.6000000000000001,0.65,0.7000000000000001,0.75,0.8,0.8500000000000001,0.9,0.9500000000000001,1.0,1.05,1.1,1.1500000000000001,1.2000000000000002,1.25,1.3,1.35,1.4000000000000001,1.4500000000000002,1.5,1.55,1.6,1.6500000000000001,1.7000000000000002,1.75,1.8,1.85,1.9000000000000001,1.9500000000000002,2.0,2.0500000000000003,2.1,2.15,2.2,2.25,2.3000000000000003,2.35,2.4000000000000004,2.45,2.5,2.5500000000000003,2.6,2.6500000000000004,2.7,2.75,2.8000000000000003,2.85,2.9000000000000004,2.95,3.0,3.0500000000000003,3.1,3.1500000000000004,3.2,3.25,3.3000000000000003,3.35,3.4000000000000004,3.45,3.5,3.5500000000000003,3.6,3.6500000000000004,3.7,3.75,3.8000000000000003,3.85,3.9000000000000004,3.95,4.0,4.05,4.1000000000000005,4.15,4.2,4.25,4.3,4.3500000000000005,4.4,4.45,4.5,4.55,4.6000000000000005,4.65,4.7,4.75,4.800000000000001,4.8500000000000005,4.9,4.95,5.0
Australia,0.02,0.02,0.02,0.051867084208292794,0.07822257017357734,0.09704791729163771,0.111166927630183,0.13024877302433951,0.15172389572190556,0.16929445065627782,0.18393657976825464,0.1963260736322351,0.20694563980136116,0.21614926381460375,0.224202434826191,0.2313081739540621,0.2401604560601663,0.2535625373201576,0.2656244104541497,0.2774411452012851,0.28936654769213577,0.30025495866204294,0.3102360020511245,0.31941856196907953,0.3278947711241149,0.33574311293433284,0.3430308589009639,0.3498160016974823,0.35614880164089957,0.36207303384603184,0.3676270015383433,0.37284436512809055,0.37775482497726437,0.3823846871207711,0.38675733470074963,0.39089362295208074,0.3948122118217629,0.39852984741607655,0.4020616012306747,0.40542107437138997,0.4102269929302928,0.415100783792379,0.4197530387061886,0.4241985267349399,0.4284507326754847,0.4325219936823893,0.43642361881400615,0.440165993940251,0.4437586740614459,0.4472104647661235,0.4505294942898519,0.45372327741645846,0.4567987722791166,0.45976243096495084,0.4626202446977197,0.4653777842644263,0.46804023625986724,0.4706124356452932,0.47309889505120495,0.47550383119790657,0.4778311887592306,0.4800846619535286,0.4822677141105046,0.4843835954318815,0.48643535913745906,0.4884901334714267,0.49056821974390574,0.49258607163167517,0.49454627060836565,0.49645125271247315,0.4983033186470221,0.5001541352427136,0.5020412415232176,0.5038780249695747,0.5056664720094486,0.5074084658794559,0.5091057932399756,0.510797120170504,0.5125346561683727,0.5142292900428372,0.5158825913837782,0.5174960541381906,0.5190711011127359,0.5206090881584685,0.5221113080636025,0.523578994177814,0.5250133237894298,0.5264154212749417,0.5277863610385535,0.52912717025791,0.5304388314507589,0.5317222848760195,0.5329784307815938,0.5342081315102086,0.5354122134736439,0.5365914690048434,0.5377466580966307,0.5388785100350487,0.5399877249346982
Austria,0.1307,0.1307,0.1307,0.13422191433957353,0.16696826194964462,0.19035851024255254,0.20790119646223348,0.2375831768343208,0.26189485915088867,0.281786235591717,0.2983623826257406,0.3123883531929913,0.3251967425942833,0.3402302930879977,0.35338464976999784,0.36499143507764503,0.3753085775733314,0.3845397050694719,0.3928477198159983,0.4003644950628555,0.407197927105453,0.41343714766608547,0.4191564331799986,0.4244181758527986,0.42927516908922947,0.43423357121239475,0.440535943669095,0.44640366974947104,0.4518802140911553,0.45700343299144053,0.46180645071045806,0.46631837644650487,0.47056489478631347,0.47596841306616683,0.4827337652032627,0.48906214370633116,0.494994560250632,0.500567050057611,0.5058114044895735,0.5111388004119167,0.5162565480159812,0.5210973955254434,0.5256832238704383,0.5300336677429915,0.534166396625646,0.5380973546583869,0.5418409662099393,0.5454103127410493,0.5488172855306149,0.5520727180222897,0.5551865008951836,0.5581676824336074,0.561024556341334,0.563764738795314,0.5663952362463903,0.5689225052379145,0.5713525053175094,0.5736907459548161,0.5759423282427347,0.5781119820465086,0.5802040991700289,0.5822227630287795,0.5841717752512899,0.5860546795737326,0.5878747833436456,0.5896351769073099,0.5913387511198539,0.5929882131867915,0.5945861010195939,0.596134796265408,0.5976365361516208,0.5990934242691532,0.6005074404037932,0.6018804495121893,0.6032142099280846,0.6045103808747205,0.6057705293508978,0.6069961364507854,0.6081886031710684,0.6093492557533016,0.6104793506043048,0.6115800788329728,0.612652570437941,0.6136978981770581,0.6147170811465211,0.6157110880947719,0.6166808404938076,0.6176272153883767,0.6185510480415736,0.6194531343936063,0.6203342333489549,0.6211950689057265,0.6220363321397719,0.6228586830549865,0.6236627523102095,0.6244491428322184,0.625218431323485,0.6259711696726238,0.6267078862747736
Belgium,0.289928700783039,0.299842317700101,0.3107326190059011,0.35185910858001596,0.3792767682960925,0.39886081095043285,0.4135488429411882,0.42497286782288674,0.4371314406956764,0.455063343912599,0.47000659659336785,0.4826508873232492,0.49348885080600463,0.5049010232171842,0.5154523017130024,0.5247622533269597,0.5330377658726994,0.5404421718346771,0.547106137200457,0.5531354391980674,0.5589801127557069,0.5656792636019251,0.5716395364091424,0.5767991319787406,0.5809850892380681,0.5839739271778186,0.5867492766933011,0.5893332227939228,0.5917449058211697,0.5940009963950459,0.5961160813080547,0.5981029792566389,0.5999730008553062,0.6017361640769069,0.6034013737861964,0.6049765721598487,0.6064688653559402,0.6078846306958221,0.6092296077687097,0.6105089762038955,0.6117274223326439,0.6128891965484273,0.6139981628453115,0.615057841751223,0.6160714476612252,0.6170419214048445,0.6179719587424797,0.6188640353724563,0.6197204289372338,0.6205432384406473,0.6213344014246989,0.6220957092018053,0.622828820394574,0.6235352729985151,0.6242164951523154,0.6248738147744034,0.6255084682026263,0.6261216079553161,0.6267143097162498,0.6272875786325626,0.6278423550031877,0.6283795194255393,0.6288998974596922,0.6294042638620252,0.6298933464339843,0.6303678295261834,0.630828357233318,0.6312755363112602,0.6317099388441182,0.63213210468591,0.6325425436987631,0.6329417378071545,0.6333301428855891,0.6337081904952657,0.6340762894836349,0.6344348274593192,0.6347841721535759,0.6351246726783576,0.6354566606900196,0.635780451466826,0.6360963449076126,0.6364046264582598,0.6367055679719869,0.6369994285089203,0.6372864550798785,0.6375668833388608,0.6378409382283206,0.6381088345809387,0.6383707776812763,0.6386269637903979,0.6388775806362774,0.6391228078725685,0.6393628175080871,0.6395977743091739,0.6398278361769046,0.640053154500971,0.640273874491893,0.6404901354930995,0.6407020712742817
Canada,0.2643427562918977,0.28291968355316105,0.2921030611439071,0.2975799156733873,0.3012174342063328,0.30380897521841665,0.3057489866328126,0.30725573018355284,0.30845977048248147,0.3094440001704565,0.31026357758644446,0.31277839882186614,0.31604669651042056,0.3222506190796659,0.32680801042684554,0.3294574390687801,0.33139807908683705,0.3331455033818145,0.3347271992683532,0.33616567623501936,0.3374795439648819,0.338684321833363,0.33979305480657457,0.3409964392210539,0.3426799849511026,0.3442436533431447,0.34680407237016075,0.34995471507275766,0.3529026646252885,0.35566687151140014,0.3582639952821311,0.3607087405899444,0.36301413576108277,0.365191765052166,0.36725196333272414,0.36920398009924943,0.37105611831300017,0.372815852457749,0.3744899293577094,0.3760844546229482,0.37771706289261414,0.3799391844794079,0.38219391416504345,0.38435079889504326,0.386416072446035,0.38839545006181286,0.39029418127020477,0.39211709637302683,0.3938686474760319,0.3955529447926134,0.39717378884445437,0.39873469909013387,0.40023893943559197,0.40168954101560855,0.40308932258092045,0.40444090877951494,0.40574674658157067,0.40700912006430523,0.4083074238928413,0.41014959757319225,0.4120746986249249,0.41393972269289836,0.41574743882036796,0.41750044845275763,0.4192011979285913,0.42085198986970357,0.4224549935822574,0.42401225456736136,0.42552570322896693,0.42699716285699085,0.42842835695507847,0.4298209159749289,0.43117638351250387,0.4324962220156266,0.43378181804733956,0.4350344871448434,0.4362554783098131,0.4374459781623082,0.4386071147873208,0.43973996130016896,0.4408455391544229,0.4419248212137988,0.4429787346074348,0.44400816338616733,0.4450139509957985,0.4459969025819006,0.44695778713939427,0.44789733951895994,0.4488162623012868,0.4497152275492042,0.45059487844687934,0.4514558308344829,0.45229867464601714,0.4531239752573634,0.45393227475101927,0.4547240931034726,0.45549992930067734,0.45626026238665984,0.45700555244988506
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003525082689806763,0.003184471964053485,0.0056388404997832564,0.007786412968546799,0.00968132985274993,0.011365700416486045,0.01287276881561836,0.01422913037483744,0.015456314642702326,0.016571936704397678,0.017590548152032558,0.018524275312364537,0.01938330429986995,0.020176254134490337,0.02091046694432403,0.021592235982026742,0.022731400832972096,0.02464035413853969,0.026426149166328728,0.028100332004880952,0.029673049216854267,0.031153253651652668,0.032548874975891165,0.03386696178211641,0.03511380065287002,0.03629501642516291,0.037415657029645916,0.038480265603904766,0.03949294205259002,0.04045739581324263,0.04137699125944629,0.0422547869126407,0.043093569425693125,0.043895883133830235,0.044664055833110436,0.04571666310418219,0.04753877202042337,0.049287996580014884,0.050968624098053826,0.05258461209616816,0.054139619415108406,0.055637033870384156,0.05707999689092262,0.05847142551787044,0.059814032087732366,0.061110341879323196,0.062362708966114316,0.06357333048334575,0.06474425949181549,0.06587741659678621,0.06697460046032928,0.06803749732813663,0.06906768967693454,0.07006666407576886,0.07130044907445499,0.07363426599983067,0.07590043605780411,0.07810185839983551,0.08024126884490825,0.08232125122206228,0.08434424778066418,0.08631256875660116,0.08822840117317979,0.09009381694721691,0.09191078036348681,0.09368115497421135,0.09540670997453779,0.09708912609985607,0.09873000108627758,0.1003308547315669,0.10189313359022271,0.10341821533319626,0.10490741279986451,0.10644553000521378,0.10871627103963666,0.11093540432327716,0.11310466944324032,0.11522572867164874,0.11730017121371855,0.11932951717878683,0.12131522129514397,0.1232586763877488,0.1251612166362988,0.12702412062967072,0.1288486142314267,0.13063587326988152,0.13238702606513522,0.13410315580448387
Czech Republic,0.3497210113767607,0.37091515357354543,0.3815122246719379,0.38787046733097336,0.39210929577033027,0.3951370303698709,0.3974078313195265,0.3991740098359252,0.40058695264904426,0.4017429967688688,0.4027063668687227,0.4035215261839836,0.40422023416849295,0.40482578108840117,0.4053556346433208,0.40582315248589695,0.40623872390152016,0.4066105509576041,0.4069451953080797,0.4072479687680337,0.40752321736799196,0.4077745313070843,0.4080049024179189,0.40821684383988677,0.4084124820755493,0.40859362859005177,0.408761836067804,0.40891844302984925,0.4090646095277581,0.4092013459290276,0.40932953630521796,0.40944995756769964,0.40956329522650603,0.40967015644766624,0.40977108093431763,0.4098665500433122,0.4099569944623596,0.4100428007060713,0.4101243166375974,0.41020185618221977,0.4102757033675744,0.4103461158001218,0.4104133276675535,0.41047755234087707,0.4105389846370997,0.4105978027930575,0.410654170192517,0.4107082368817945,0.41076014090350094,0.4108100094733757,0.4108579600213322,0.41090410111464887,0.4109485332785834,0.41099134972746576,0.4110326370174595,0.41107247563061144,0.4111109404984822,0.4111481014725268,0.41118402374743657,0.4112187682428412,0.41125239194807134,0.41128494823408795,0.41131648713616653,0.4113470556104888,0.4113766977674073,0.4114054550838209,0.41143336659681057,0.41146046908043815,0.4114867972073907,0.41151238369696425,0.4115372594507164,0.4115614536769684,0.4115849940052136,0.41160790659137225,0.41163021621473733,0.41032945125034365,0.40833573248096644,0.40638338896997567,0.40447114596565703,0.40259778054995193,0.40076211903040954,0.39896303448804066,0.3971994444703089,0.3954703088193341,0.3937746276261518,0.3921114393025764,0.3904798187628524,0.38887887570787194,0.3873077530052693,0.38576562515920243,0.3842516968640783,0.382765201636901,0.38130540052329825,0.37987158087263967,0.37846305517797807,0.3770791599768485,0.37571925480923124,0.37438272122924077,0.37306896186733657
Denmark,0.425295613908033,0.433730409272022,0.4379478069540165,0.4404782455632132,0.44216520463601094,0.4433701754022951,0.44427390347700824,0.44497680309067406,0.4455391227816067,0.44599920252873326,0.4463826023180055,0.4467070175243128,0.4469850877011476,0.4472260818544044,0.4474369517385041,0.447623013400945,0.447788401545337,0.44793638041137185,0.4480695613908033,0.4481900584674317,0.4482996012643666,0.44839961860069844,0.4486013457303249,0.45468129190111195,0.4602935499049154,0.46549008509362216,0.4703154391974214,0.4748080102595793,0.47900107658425994,0.48292362250089677,0.4866010092977437,0.49005552416750897,0.4933068322802294,0.4963723513579371,0.49926756382021664,0.5020062783115621,0.504600849934942,0.5070623666032769,0.5094008074381949,0.5116251779884828,0.5137436261316143,0.515763541802972,0.5176916431256319,0.5195340510561732,0.5212963542940825,0.5229836659048468,0.5246006728651625,0.5261516795413838,0.5276406459505559,0.529071221520153,0.5304467749524576,0.5317704207080717,0.5330450425468112,0.5342733145005055,0.5354577195987107,0.5366005666232947,0.5377040051297897,0.538770038941149,0.53980053829213,0.5407972507791443,0.5417618112504483,0.5426957507544096,0.5436005046488719,0.5444774199619662,0.5453277620837546,0.5461527208586239,0.5469534161401146,0.5477309028627217,0.5484861756789685,0.5492201732046169,0.5499337819101083,0.5506278396921617,0.5513031391557811,0.5519604306337039,0.5526004249674711,0.5532237960717896,0.5538311833016385,0.5544231936395925,0.5550004037190975,0.5555633616978741,0.5561125889942414,0.5566485818979253,0.5571718130658071,0.5576827329120917,0.558181770901486,0.5586693367531931,0.5591458215628159,0.559611598848627,0.5600670255280866,0.5605124428299759,0.5609481771470414,0.5613745408336324,0.5617918329524234,0.5622003399739768,0.5626003364325812,0.5629920855415237,0.5633758397706919,0.5637518413891698,0.5641203229752779
Estonia,0.541286254338148,0.4428356669156295,0.3758580078122534,0.3273411376927233,0.2905770897380223,0.2750212083678832,0.269873205523224,0.26563989846346736,0.2620973935150079,0.2590893558957594,0.25650331516286207,0.2542562893139541,0.252285714885649,0.2505435306654984,0.24899220582356832,0.24760200562988818,0.24634906708141438,0.2452140177227002,0.24418096681553558,0.24323675678241324,0.24237039981246034,0.241572648310283,0.24083566350471944,0.24015275700785454,0.23951818725209664,0.23892699767489087,0.2383748869924422,0.23785810437593627,0.23737336412610596,0.23691777574199438,0.23648878623822578,0.23608413227888414,0.23570180023270418,0.23533999266125316,0.2349971000630155,0.23467167693617025,0.23436242140909963,0.2340681578332869,0.23378782184786592,0.233520447515843,0.23326515620431523,0.23302114693893308,0.23278768800950755,0.2325641096414325,0.23234979757831478,0.23214418744631818,0.23194675979133758,0.23175703569711745,0.23157457290649205,0.231398962379619,0.2312298252328249,0.23106681000984694,0.23090959024410987,0.23075786227645706,0.23061134329764102,0.23046976958902135,0.23033289493844555,0.23020048921129255,0.23007233705923372,0.22994823675147052,0.2298279991151069,0.22971144657294953,0.22959841226844252,0.22948873926866742,0.22938227983740286,0.22927889477116295,0.22917845279193846,0.22908082999107157,0.2289859093193102,0.22889358011862843,0.22880373769187723,0.2287162829067455,0.22863112183088233,0.228548165395357,0.22846732908392192,0.2283885326457998,0.22831169982994282,0.22823675813891384,0.22816363860072095,0.22809227555709496,0.22802260646684322,0.22884215071355463,0.23167830203059925,0.23442890189053317,0.23709776372021524,0.23968847762178638,0.2422044264849083,0.2446488007239036,0.24702461177479101,0.24933470447227943,0.2515817684136769,0.25376834840515683,0.2558968540756836,0.2579695687349554,0.25998865754382344,0.2619561750586454,0.26387407220484016,0.26574420272939714,0.2675683291772022
Finland,0.23818350324374424,0.23818350324374418,0.2665831135603204,0.29455387815974,0.31320105455935304,0.3265204662733624,0.33651002505886946,0.34728991882621496,0.3582598063774127,0.3672351689193017,0.3747146377042092,0.38308865394365116,0.39513757349604334,0.40557997044144994,0.4147170677686807,0.42277921246917843,0.4299455633140653,0.43635756143843774,0.442128359750373,0.4474302029957201,0.45370495586853543,0.4594340780567582,0.4646857733959623,0.4695173331080301,0.47397723438070816,0.4781067725961507,0.4819413437962045,0.4855114618100478,0.4888435719563015,0.4919607072544096,0.49488302159638625,0.49762822597824297,0.500211947749402,0.5026480282764951,0.5049487709965274,0.507788192467697,0.5120497627316773,0.5160927909308382,0.5199336677200408,0.5235871846658677,0.5270667246142744,0.5303844254953133,0.5335513217908504,0.5365774671399193,0.539472040952072,0.5422434414105163,0.5448993668498585,0.5474468871692275,0.549892506675822,0.552242219535099,0.5545015588228652,0.5566756400243008,0.5587691996997572,0.5607866299324697,0.5627320090854425,0.5646091293207671,0.5664215212721151,0.5681724762081631,0.5698650659796762,0.5715021610045823,0.5730864465125559,0.5746204372424986,0.5761064907621306,0.5775468195580815,0.5789435020268826,0.5802984924816895,0.5816136302760608,0.5828906481343636,0.5841311797681433,0.5853367668488589,0.5865088653995545,0.5876488516611902,0.588758027483322,0.5898376252835302,0.590888812615312,0.5919126963800346,0.5929103267148925,0.5938827005855768,0.5948307651094938,0.5957554206328205,0.5966575235824073,0.5975378891115222,0.5983972935566106,0.5992364767206381,0.60005614399713,0.6008569683477257,0.6016395921448986,0.6024046288904497,0.6031526648194331,0.6038842603983289,0.6045999517255094,0.6053002518413528,0.6059856519547315,0.606656622592039,0.6073136146744026,0.6079570605282638,0.6085873748340873,0.6092049555175706,0.6098101845873845
